,timestamp,tag,type,description,test
12168,2025-04-21 18:23:59.999999988,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,80
12169,2025-04-21 18:24:29.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,80
12170,2025-04-21 18:56:29.999999988,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,80
12171,2025-04-21 19:15:29.999999988,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,80
12172,2025-04-21 22:12:29.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,80
12173,2025-04-22 04:27:09.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,80
12174,2025-04-23 08:41:39.999999988,FIR115,L,FLW PURGE LOW ALM,80
12175,2025-04-23 09:32:59.999999988,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,80
12176,2025-04-23 09:40:49.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,80
12177,2025-04-23 09:41:09.999999988,FIR123,H,FLW COND CW HIGH ALM,80
12178,2025-04-23 10:06:49.999999988,AIR003_5,H,PURGE E CONC HIGH ALM,80
12179,2025-04-23 10:07:09.999999988,AIR001_1,L,REACT FEED A CONC LOW ALM,80
12180,2025-04-23 10:08:09.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,80
12181,2025-04-23 10:12:19.999999988,AIR003_1,L,PURGE A CONC LOW ALM,80
12182,2025-04-23 10:15:49.999999988,AIR001_5,H,REACT FEED E CONC HIGH ALM,80
12183,2025-04-23 10:26:29.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,80
12184,2025-04-23 10:40:09.999999988,AIR003_8,L,PURGE H CONC LOW ALM,80
12185,2025-04-23 11:13:49.999999988,AIR001_4,H,REACT FEED D CONC HIGH ALM,80
12186,2025-04-23 11:17:09.999999988,AIR003_4,H,PURGE D CONC HIGH ALM,80
12187,2025-04-23 11:19:49.999999988,AIR002_3,H,SEP UFLW F CONC HIGH ALM,80
12188,2025-04-23 11:19:59.999999988,K100,L,COMP WORK LOW ALM,80
12189,2025-04-23 11:32:39.999999988,FIR114,L,FLW COMP RCYCL LOW ALM,80
12190,2025-04-23 12:10:49.999999988,TIR113,L,FLW FEED A LOW ALM,80
12191,2025-04-23 12:31:59.999999988,LIR110,L,LVL STRIP LOW ALM,80
12192,2025-04-23 12:41:29.999999988,AIR003_7,L,PURGE G CONC LOW ALM,80
12193,2025-04-23 12:48:39.999999988,FIR104,L,FLW REACT FEED LOW ALM,80
12194,2025-04-23 13:07:19.999999988,TIR111,L,TEMP STRIP LOW ALM,80
12195,2025-04-23 13:35:19.999999988,AIR001_6,L,REACT FEED F CONC LOW ALM,80
12196,2025-04-23 13:42:49.999999988,FIR122,L,FLW REACT CW LOW ALM,80
12197,2025-04-23 13:55:29.999999988,LIR110,LL,LVL STRIP LOW LOW ALM,80
12198,2025-04-23 14:12:59.999999988,FIR115,H,FLW PURGE HIGH ALM,80
12199,2025-04-23 14:14:19.999999988,V167,H,VLV POS PURGE HIGH ALM,80
12200,2025-04-23 14:25:39.999999988,AIR003_6,L,PURGE F CONC LOW ALM,80
12201,2025-04-23 14:28:29.999999988,AIR001_2,L,REACT FEED B CONC LOW ALM,80
12202,2025-04-23 15:10:19.999999988,FIR119,H,UFLW SEP HIGH ALM,80
12203,2025-04-23 15:24:49.999999988,AIR002_5,L,SEP UFLW H CONC LOW ALM,80
12204,2025-04-23 15:40:09.999999988,AIR003_2,L,PURGE B CONC LOW ALM,80
12205,2025-04-23 16:05:29.999999988,FIR102,H,FLW FEED E HIGH ALM,80
12206,2025-04-23 16:15:19.999999988,PIR108,H,PRES REACT HIGH ALM,80
12207,2025-04-23 16:38:29.999999988,TIR118,L,TEMP SEP LOW ALM,80
12208,2025-04-23 19:38:29.999999988,FIR102,H NR,FLW FEED E HIGH ALM RECOVERED,81
12209,2025-04-23 19:38:29.999999988,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED,81
12210,2025-04-23 19:38:29.999999988,FIR104,L NR,FLW REACT FEED LOW ALM RECOVERED,81
12211,2025-04-23 19:38:29.999999988,PIR108,H NR,PRES REACT HIGH ALM RECOVERED,81
12212,2025-04-23 19:38:29.999999988,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED,81
12213,2025-04-23 19:38:29.999999988,TIR118,L NR,TEMP SEP LOW ALM RECOVERED,81
12214,2025-04-23 19:38:29.999999988,FIR119,H NR,UFLW SEP HIGH ALM RECOVERED,81
12215,2025-04-23 19:38:29.999999988,LIR110,LL NR,LVL STRIP LOW LOW ALM RECOVERED,81
12216,2025-04-23 19:38:29.999999988,TIR111,L NR,TEMP STRIP LOW ALM RECOVERED,81
12217,2025-04-23 19:38:29.999999988,K100,L NR,COMP WORK LOW ALM RECOVERED,81
12218,2025-04-23 19:38:29.999999988,TIR113,L NR,FLW FEED A LOW ALM RECOVERED,81
12219,2025-04-23 19:38:29.999999988,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,81
12220,2025-04-23 19:38:29.999999988,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,81
12221,2025-04-23 19:38:29.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,81
12222,2025-04-23 19:38:29.999999988,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,81
12223,2025-04-23 19:38:29.999999988,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,81
12224,2025-04-23 19:38:29.999999988,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,81
12225,2025-04-23 19:38:29.999999988,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,81
12226,2025-04-23 19:38:29.999999988,AIR003_2,L NR,PURGE B CONC LOW ALM RECOVERED,81
12227,2025-04-23 19:38:29.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,81
12228,2025-04-23 19:38:29.999999988,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,81
12229,2025-04-23 19:38:29.999999988,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,81
12230,2025-04-23 19:38:29.999999988,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,81
12231,2025-04-23 19:38:29.999999988,AIR003_7,L NR,PURGE G CONC LOW ALM RECOVERED,81
12232,2025-04-23 19:38:29.999999988,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,81
12233,2025-04-23 19:38:29.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,81
12234,2025-04-23 19:38:29.999999988,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,81
12235,2025-04-23 19:38:29.999999988,AIR002_5,L NR,SEP UFLW H CONC LOW ALM RECOVERED,81
12236,2025-04-23 19:38:29.999999988,FIR122,L NR,FLW REACT CW LOW ALM RECOVERED,81
12237,2025-04-23 19:38:29.999999988,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,81
12238,2025-04-23 19:38:29.999999988,V167,H NR,VLV POS PURGE HIGH ALM RECOVERED,81
12239,2025-04-23 19:38:39.999999988,LIR110,L NR,LVL STRIP LOW ALM RECOVERED,81
12240,2025-04-23 20:43:29.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,81
12241,2025-04-23 20:43:49.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,81
12242,2025-04-23 21:13:39.999999988,AIR001_1,L,REACT FEED A CONC LOW ALM,81
12243,2025-04-23 22:18:49.999999988,FIR115,L,FLW PURGE LOW ALM,81
12244,2025-04-23 22:21:29.999999988,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,81
12245,2025-04-23 22:38:29.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,81
12246,2025-04-23 22:51:19.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,81
12247,2025-04-23 22:56:49.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,81
12248,2025-04-23 23:23:09.999999988,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,81
12249,2025-04-23 23:59:39.999999988,AIR003_3,L,PURGE C CONC LOW ALM,81
12250,2025-04-24 00:11:29.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,81
12251,2025-04-24 00:22:09.999999988,AIR001_3,L,REACT FEED C CONC LOW ALM,81
12252,2025-04-24 03:26:09.999999988,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,81
12253,2025-04-24 03:35:39.999999988,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,81
12254,2025-04-24 05:41:09.999999988,TIR123,H,TEMP COND CWS HIGH ALM,81
12255,2025-04-24 05:44:09.999999988,FIR123,H,FLW COND CW HIGH ALM,81
12256,2025-04-24 05:56:39.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,81
12257,2025-04-24 06:05:09.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,81
12258,2025-04-24 06:26:39.999999988,AIR001_1,L,REACT FEED A CONC LOW ALM,81
12259,2025-04-24 06:35:49.999999988,AIR003_1,L,PURGE A CONC LOW ALM,81
12260,2025-04-24 07:07:19.999999988,FIR115,H,FLW PURGE HIGH ALM,81
12261,2025-04-24 07:09:09.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,81
12262,2025-04-24 07:21:29.999999988,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED,81
12263,2025-04-24 07:24:39.999999988,AIR001_2,L,REACT FEED B CONC LOW ALM,81
12264,2025-04-24 07:26:39.999999988,AIR001_6,L,REACT FEED F CONC LOW ALM,81
12265,2025-04-24 07:44:09.999999988,AIR001_4,H,REACT FEED D CONC HIGH ALM,81
12266,2025-04-24 08:05:39.999999988,AIR001_5,H,REACT FEED E CONC HIGH ALM,81
12267,2025-04-24 08:22:09.999999988,AIR003_6,L,PURGE F CONC LOW ALM,81
12268,2025-04-24 08:39:29.999999988,AIR003_8,L,PURGE H CONC LOW ALM,81
12269,2025-04-24 08:41:59.999999988,FIR100,H,FLW FEED A HIGH ALM,81
12270,2025-04-24 08:46:59.999999988,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,81
12271,2025-04-24 08:46:59.999999988,AIR003_5,H,PURGE E CONC HIGH ALM,81
12272,2025-04-24 08:52:29.999999988,FIR115,L,FLW PURGE LOW ALM,81
12273,2025-04-24 08:56:29.999999988,V160,H,VLV POS FEED A HIGH ALM,81
12274,2025-04-24 09:20:49.999999988,V167,L,VLV POS PURGE LOW ALM,81
12275,2025-04-24 10:28:09.999999988,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,81
12276,2025-04-24 10:29:39.999999988,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,81
12277,2025-04-24 10:34:19.999999988,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,81
12278,2025-04-24 10:41:59.999999988,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,81
12279,2025-04-24 10:45:19.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,81
12280,2025-04-24 10:46:29.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,81
12281,2025-04-24 10:53:39.999999988,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,81
12282,2025-04-24 11:25:49.999999988,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,81
12283,2025-04-24 11:38:49.999999988,AIR003_3,L,PURGE C CONC LOW ALM,81
12284,2025-04-24 11:56:49.999999988,AIR001_3,L,REACT FEED C CONC LOW ALM,81
12285,2025-04-24 12:15:09.999999988,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,81
12286,2025-04-24 12:34:59.999999988,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED,81
12287,2025-04-24 12:42:29.999999988,V167,L NR,VLV POS PURGE LOW ALM RECOVERED,81
12288,2025-04-24 12:53:39.999999988,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,81
12289,2025-04-24 13:05:19.999999988,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,81
12290,2025-04-24 14:12:49.999999988,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,81
12291,2025-04-24 15:24:09.999999988,TIR123,H NR,TEMP COND CWS HIGH ALM RECOVERED,81
12292,2025-04-24 15:25:59.999999988,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,81
12293,2025-04-24 15:40:29.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,81
12294,2025-04-24 15:40:49.999999988,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,81
12295,2025-04-24 16:09:49.999999988,AIR001_3,L,REACT FEED C CONC LOW ALM,81
12296,2025-04-24 16:56:09.999999988,FIR123,L,FLW COND CW LOW ALM,81
12297,2025-04-24 16:58:19.999999988,AIR001_1,H,REACT FEED A CONC HIGH ALM,81
12298,2025-04-24 17:26:39.999999988,AIR003_1,H,PURGE A CONC HIGH ALM,81
12299,2025-04-24 17:53:59.999999988,AIR003_8,H,PURGE H CONC HIGH ALM,81
12300,2025-04-24 18:01:19.999999988,AIR002_2,L,SEP UFLW E CONC LOW ALM,81
12301,2025-04-24 19:35:49.999999988,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,81
12302,2025-04-24 20:00:49.999999988,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,81
12303,2025-04-24 20:15:59.999999988,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED,81
12304,2025-04-24 20:21:19.999999988,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,81
12305,2025-04-24 20:22:39.999999988,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,81
12306,2025-04-24 20:42:49.999999988,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED,81
12307,2025-04-24 22:14:09.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,81
12308,2025-04-24 22:38:59.999999988,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,81
12309,2025-04-24 22:53:59.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,81
12310,2025-04-25 01:21:39.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,81
12311,2025-04-25 01:33:59.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,81
12312,2025-04-25 03:00:19.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,81
12313,2025-04-25 03:29:09.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,81
12314,2025-04-25 08:38:59.999999988,FIR103,L,FLW FEED C LOW ALM,81
12315,2025-04-25 08:40:19.999999988,FIR123,L,FLW COND CW LOW ALM,81
12316,2025-04-25 08:41:29.999999988,FIR122,L,FLW REACT CW LOW ALM,81
12317,2025-04-25 08:44:29.999999988,TIR111,H,TEMP STRIP HIGH ALM,81
12318,2025-04-25 08:44:29.999999988,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,81
12319,2025-04-25 08:44:59.999999988,PIR111,L,PRES STRIP LOW ALM,81
12320,2025-04-25 08:45:09.999999988,PIR116,L,PRES SEP LOW ALM,81
12321,2025-04-25 08:45:19.999999988,FIR104,L,FLW REACT FEED LOW ALM,81
12322,2025-04-25 08:51:29.999999988,FIR123,L,FLW COND CW LOW ALM,81
12323,2025-04-25 08:52:09.999999988,K100,L,COMP WORK LOW ALM,81
12324,2025-04-25 08:52:09.999999988,AIR001_3,L,REACT FEED C CONC LOW ALM,81
12325,2025-04-25 08:52:39.999999988,AIR001_4,H,REACT FEED D CONC HIGH ALM,81
12326,2025-04-25 08:52:59.999999988,AIR001_2,H,REACT FEED B CONC HIGH ALM,81
12327,2025-04-25 08:53:09.999999988,AIR001_5,H,REACT FEED E CONC HIGH ALM,81
12328,2025-04-25 08:53:09.999999988,AIR003_4,H,PURGE D CONC HIGH ALM,81
12329,2025-04-25 08:53:19.999999988,TIR109,H,FLW FEED A HIGH ALM,81
12330,2025-04-25 08:53:29.999999988,AIR001_6,H,REACT FEED F CONC HIGH ALM,81
12331,2025-04-25 08:53:39.999999988,AIR003_8,H,PURGE H CONC HIGH ALM,81
12332,2025-04-25 08:53:59.999999988,AIR003_3,L,PURGE C CONC LOW ALM,81
12333,2025-04-25 08:55:49.999999988,AIR003_5,H,PURGE E CONC HIGH ALM,81
12334,2025-04-25 08:56:49.999999988,AIR003_7,H,PURGE G CONC HIGH ALM,81
12335,2025-04-25 08:57:19.999999988,AIR001_1,L,REACT FEED A CONC LOW ALM,81
12336,2025-04-25 08:58:49.999999988,AIR003_1,L,PURGE A CONC LOW ALM,81
12337,2025-04-25 09:00:49.999999988,TIR118,H,TEMP SEP HIGH ALM,81
12338,2025-04-25 09:00:49.999999988,V164,L,VLV POS CW REACT LOW ALM,81
12339,2025-04-25 09:02:39.999999988,PIR116,L NR,PRES SEP LOW ALM RECOVERED,81
12340,2025-04-25 09:02:59.999999988,TIR113,H,FLW FEED A HIGH ALM,81
12341,2025-04-25 09:03:19.999999988,PIR111,L NR,PRES STRIP LOW ALM RECOVERED,81
12342,2025-04-25 09:05:19.999999988,LIR106,L,LVL REACT LOW ALM,81
12343,2025-04-25 09:08:29.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,81
12344,2025-04-25 09:08:29.999999988,AIR002_3,H,SEP UFLW F CONC HIGH ALM,81
12345,2025-04-25 09:08:39.999999988,PIR108,H,PRES REACT HIGH ALM,81
12346,2025-04-25 12:08:39.999999988,FIR103,L NR,FLW FEED C LOW ALM RECOVERED,82
12347,2025-04-25 12:08:39.999999988,FIR104,L NR,FLW REACT FEED LOW ALM RECOVERED,82
12348,2025-04-25 12:08:39.999999988,PIR108,H NR,PRES REACT HIGH ALM RECOVERED,82
12349,2025-04-25 12:08:39.999999988,LIR106,L NR,LVL REACT LOW ALM RECOVERED,82
12350,2025-04-25 12:08:39.999999988,TIR118,H NR,TEMP SEP HIGH ALM RECOVERED,82
12351,2025-04-25 12:08:39.999999988,TIR111,H NR,TEMP STRIP HIGH ALM RECOVERED,82
12352,2025-04-25 12:08:39.999999988,K100,L NR,COMP WORK LOW ALM RECOVERED,82
12353,2025-04-25 12:08:39.999999988,TIR109,H NR,FLW FEED A HIGH ALM RECOVERED,82
12354,2025-04-25 12:08:39.999999988,TIR113,H NR,FLW FEED A HIGH ALM RECOVERED,82
12355,2025-04-25 12:08:39.999999988,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,82
12356,2025-04-25 12:08:39.999999988,AIR001_2,H NR,REACT FEED B CONC HIGH ALM RECOVERED,82
12357,2025-04-25 12:08:39.999999988,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,82
12358,2025-04-25 12:08:39.999999988,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,82
12359,2025-04-25 12:08:39.999999988,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,82
12360,2025-04-25 12:08:39.999999988,AIR001_6,H NR,REACT FEED F CONC HIGH ALM RECOVERED,82
12361,2025-04-25 12:08:39.999999988,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,82
12362,2025-04-25 12:08:39.999999988,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,82
12363,2025-04-25 12:08:39.999999988,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,82
12364,2025-04-25 12:08:39.999999988,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,82
12365,2025-04-25 12:08:39.999999988,AIR003_7,H NR,PURGE G CONC HIGH ALM RECOVERED,82
12366,2025-04-25 12:08:39.999999988,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,82
12367,2025-04-25 12:08:39.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,82
12368,2025-04-25 12:08:39.999999988,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,82
12369,2025-04-25 12:08:39.999999988,FIR122,L NR,FLW REACT CW LOW ALM RECOVERED,82
12370,2025-04-25 12:08:39.999999988,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,82
12371,2025-04-25 12:08:39.999999988,V164,L NR,VLV POS CW REACT LOW ALM RECOVERED,82
12372,2025-04-25 13:05:59.999999988,AIR103_2,H,C FEED B CONC HIGH ALM,82
12373,2025-04-25 13:14:49.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,82
12374,2025-04-25 13:21:29.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,82
12375,2025-04-25 13:34:49.999999988,AIR001_1,L,REACT FEED A CONC LOW ALM,82
12376,2025-04-25 13:46:29.999999988,AIR003_1,L,PURGE A CONC LOW ALM,82
12377,2025-04-25 13:58:09.999999988,FIR115,H,FLW PURGE HIGH ALM,82
12378,2025-04-25 14:26:59.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,82
12379,2025-04-25 14:38:59.999999988,AIR001_6,L,REACT FEED F CONC LOW ALM,82
12380,2025-04-25 14:51:49.999999988,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED,82
12381,2025-04-25 15:00:09.999999988,AIR001_5,H,REACT FEED E CONC HIGH ALM,82
12382,2025-04-25 15:15:59.999999988,AIR003_6,L,PURGE F CONC LOW ALM,82
12383,2025-04-25 15:16:39.999999988,AIR003_5,H,PURGE E CONC HIGH ALM,82
12384,2025-04-25 15:27:49.999999988,FIR123,H,FLW COND CW HIGH ALM,82
12385,2025-04-25 15:41:29.999999988,AIR003_4,H,PURGE D CONC HIGH ALM,82
12386,2025-04-25 15:51:59.999999988,LIR110,L,LVL STRIP LOW ALM,82
12387,2025-04-25 15:57:49.999999988,FIR100,H,FLW FEED A HIGH ALM,82
12388,2025-04-25 16:16:59.999999988,AIR003_8,L,PURGE H CONC LOW ALM,82
12389,2025-04-25 16:17:09.999999988,V160,H,VLV POS FEED A HIGH ALM,82
12390,2025-04-25 16:50:19.999999988,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,82
12391,2025-04-25 16:56:19.999999988,FIR115,L,FLW PURGE LOW ALM,82
12392,2025-04-25 17:11:19.999999988,LIR110,L NR,LVL STRIP LOW ALM RECOVERED,82
12393,2025-04-25 17:38:59.999999988,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,82
12394,2025-04-25 17:50:59.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,82
12395,2025-04-25 17:52:39.999999988,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,82
12396,2025-04-25 17:53:59.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,82
12397,2025-04-25 17:59:29.999999988,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,82
12398,2025-04-25 18:05:39.999999988,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,82
12399,2025-04-25 18:46:59.999999988,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,82
12400,2025-04-25 18:47:29.999999988,AIR003_3,L,PURGE C CONC LOW ALM,82
12401,2025-04-25 18:47:29.999999988,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,82
12402,2025-04-25 18:52:59.999999988,AIR001_2,H,REACT FEED B CONC HIGH ALM,82
12403,2025-04-25 18:52:59.999999988,AIR001_3,L,REACT FEED C CONC LOW ALM,82
12404,2025-04-25 19:11:29.999999988,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,82
12405,2025-04-25 19:36:49.999999988,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED,82
12406,2025-04-25 20:36:49.999999988,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,82
12407,2025-04-25 21:09:29.999999988,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,82
12408,2025-04-25 21:24:49.999999988,AIR002_3,L,SEP UFLW F CONC LOW ALM,82
12409,2025-04-25 22:44:49.999999988,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,82
12410,2025-04-25 22:53:29.999999988,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED,82
12411,2025-04-25 22:58:09.999999988,AIR003_3,L,PURGE C CONC LOW ALM,82
12412,2025-04-25 23:15:49.999999988,AIR001_2,H NR,REACT FEED B CONC HIGH ALM RECOVERED,82
12413,2025-04-25 23:38:19.999999988,AIR001_1,H,REACT FEED A CONC HIGH ALM,82
12414,2025-04-25 23:44:09.999999988,FIR123,L,FLW COND CW LOW ALM,82
12415,2025-04-25 23:51:09.999999988,AIR003_1,H,PURGE A CONC HIGH ALM,82
12416,2025-04-26 00:17:19.999999988,AIR003_8,H,PURGE H CONC HIGH ALM,82
12417,2025-04-26 00:23:39.999999988,AIR002_2,L,SEP UFLW E CONC LOW ALM,82
12418,2025-04-26 03:17:59.999999988,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,82
12419,2025-04-26 03:37:09.999999988,FIR100,L,FLW FEED A LOW ALM,82
12420,2025-04-26 03:43:39.999999988,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,82
12421,2025-04-26 03:47:09.999999988,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,82
12422,2025-04-26 04:00:59.999999988,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED,82
12423,2025-04-26 04:11:09.999999988,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED,82
12424,2025-04-26 04:15:59.999999988,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,82
12425,2025-04-26 05:09:19.999999988,FIR100,L NR,FLW FEED A LOW ALM RECOVERED,82
12426,2025-04-26 05:16:59.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,82
12427,2025-04-26 05:32:19.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,82
12428,2025-04-26 06:29:29.999999988,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,82
12429,2025-04-26 06:39:49.999999988,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,82
12430,2025-04-26 07:58:59.999999988,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,82
12431,2025-04-26 09:05:09.999999988,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,82
12432,2025-04-26 09:12:59.999999988,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,82
12433,2025-04-26 10:20:09.999999988,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,82
12434,2025-04-26 12:55:19.999999988,AIR003_3,L,PURGE C CONC LOW ALM,82
12435,2025-04-26 13:21:49.999999988,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,82
12436,2025-04-27 03:11:19.999999988,TIR123,H,TEMP COND CWS HIGH ALM,82
12437,2025-04-27 03:15:29.999999988,FIR123,H,FLW COND CW HIGH ALM,82
12438,2025-04-27 03:22:29.999999988,AIR103_2,H,C FEED B CONC HIGH ALM,82
12439,2025-04-27 03:41:09.999999988,AIR003_3,H,PURGE C CONC HIGH ALM,82
12440,2025-04-27 03:45:29.999999988,AIR001_3,H,REACT FEED C CONC HIGH ALM,82
12441,2025-04-27 04:00:29.999999988,AIR001_1,L,REACT FEED A CONC LOW ALM,82
12442,2025-04-27 04:14:49.999999988,AIR003_1,L,PURGE A CONC LOW ALM,82
12443,2025-04-27 04:21:59.999999988,FIR115,H,FLW PURGE HIGH ALM,82
12444,2025-04-27 04:51:19.999999988,AIR001_6,L,REACT FEED F CONC LOW ALM,82
12445,2025-04-27 04:57:39.999999988,AIR002_2,H,SEP UFLW E CONC HIGH ALM,82
